Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
152d8898-05e3-422a-a1b2-646a39bfab58,"2020-06-21, 11:43:00 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
7614bd8b-182a-47ec-aa60-6aa0dd275bf4,"2020-06-21, 11:43:00 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
df97c5c7-b08a-424f-87c6-4c2cbcf50428,"2020-06-21, 11:43:00 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
07e84b9f-50cb-43ec-b98e-1401772699e9,"2020-06-21, 11:42:58 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
166fb9bf-485a-4bf8-ac92-852453587298,"2020-06-21, 11:42:58 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
1f93288f-bffb-4d95-9feb-87aa4888a134,"2020-06-21, 11:42:58 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
3ba8fb33-78f4-47d5-95aa-1b0f161368cd,"2020-06-21, 11:42:58 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
603da0ba-1d23-4ca0-ad64-fa1638ff0497,"2020-06-21, 11:42:58 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
eb40cdf3-3631-40d5-891a-cc23a14cc21b,"2020-06-21, 11:42:58 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
1c977dc6-2086-4379-b7ce-8af25a25e8c9,"2020-06-21, 11:42:57 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
2a648ff0-5a9b-4552-aeb6-f3c76d020ece,"2020-06-21, 11:42:57 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
7d46e225-c525-41a5-b041-441d98c890e2,"2020-06-21, 11:42:57 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
7f77a64f-58a5-4006-b16f-45031f19ae9b,"2020-06-21, 11:42:57 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
8cc40f33-d741-409f-975c-a141d01c5f06,"2020-06-21, 11:42:57 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
8db9d6d0-279d-420d-bf37-bc537861368a,"2020-06-21, 11:42:57 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
cc544b1c-1641-4beb-9598-8bfa6470b00b,"2020-06-21, 11:42:57 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
d264b47c-52dd-4d69-89da-dae770858cc0,"2020-06-21, 11:42:57 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
6914847a-4565-4592-8c8a-7d4538ead655,"2020-06-21, 11:42:56 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
a9b94cbd-fcf9-49c7-9a3d-aff353fb77ff,"2020-06-21, 11:42:56 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
dfc878fa-2324-467f-951f-53d80a4a7ca0,"2020-06-21, 11:42:56 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
04036731-9dbf-4f68-9858-e337e97bf808,"2020-06-21, 11:42:55 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
48296407-be9d-4002-8110-8505c1520a9a,"2020-06-21, 11:42:55 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
bcc245a2-7566-4c45-83bd-37f446db1587,"2020-06-21, 11:42:55 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
bedde061-a48f-494f-80fd-c09cbee5addb,"2020-06-21, 11:42:55 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
c090106d-91bf-4fbe-9281-f9e9d2815080,"2020-06-21, 11:42:55 PM",securityhub,BatchGetResourceConfig,,,,us-east-1,,securityhub.amazonaws.com
b8267f7b-4d1a-4b17-b465-2dce54692442,"2020-06-21, 10:54:10 PM",devops,DeleteRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""iam_for_lambda""}]",,us-east-1,,49.207.204.98
ee557fd7-684d-4d36-92a6-fbc3bbc9c91f,"2020-06-21, 10:54:10 PM",devops,DeletePolicy,IAM Policy,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::796514743937:policy/lambda_logging""}]",,us-east-1,,49.207.204.98
216777b2-0e62-443c-b178-d4f6bfe3ba14,"2020-06-21, 10:54:07 PM",devops,DeleteLogGroup,,,,us-east-1,,49.207.204.98
f6b31c1f-91eb-41a2-a45d-464488d85cd9,"2020-06-21, 10:54:07 PM",devops,DetachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::796514743937:policy/lambda_logging""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""iam_for_lambda""}]",,us-east-1,,49.207.204.98
7310ad63-8453-48b0-80a0-0b283a9a0d6e,"2020-06-21, 10:54:06 PM",devops,DeleteFunction20150331,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""greet_lambda""}]",,us-east-1,,49.207.204.98
9bc89446-e6d9-4c81-ab17-278e6170a01e,"2020-06-21, 08:15:47 PM",configLambdaExecution,BatchGetResourceConfig,,,,us-east-1,,config.amazonaws.com
5ef9aa82-594d-427b-941a-3b79ebce1b6a,"2020-06-21, 08:13:54 PM",configLambdaExecution,BatchGetResourceConfig,,,,us-east-1,,config.amazonaws.com
5b487efa-523c-4a0d-a98b-9b1982479104,"2020-06-21, 08:13:27 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
38ac8b9c-3153-4721-9dbd-039b9aa20ac6,"2020-06-21, 08:12:59 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
55345c36-02a3-4c02-a3ff-dba54c4a961f,"2020-06-21, 08:12:58 PM",configLambdaExecution,SelectResourceConfig,,,,us-east-1,,config.amazonaws.com
5c0304a9-611e-4363-bfb7-529bfa6c50ff,"2020-06-21, 08:12:58 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
7fd1a2c9-3ad0-4517-a4f0-ce13eb1c77c9,"2020-06-21, 08:12:58 PM",configLambdaExecution,SelectResourceConfig,,,,us-east-1,,config.amazonaws.com
84d0e343-c7d4-4955-9533-3689aedca16f,"2020-06-21, 08:12:58 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
870e9646-6bb7-47bd-b8ae-a4da69e617b6,"2020-06-21, 08:12:58 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
90a4de66-18bd-42ed-b2fa-ce4a8c5e8f13,"2020-06-21, 08:12:58 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
92c954b9-065b-41c7-856c-4dba8947768b,"2020-06-21, 08:12:58 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
0e76b3dd-dc7a-47f3-b6ee-39dd2b22ab82,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
175278f1-2b07-4046-b668-03e5af182cb9,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
1e419237-b20e-4099-ae77-1504f42cb463,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
2e38c82c-5911-4762-9a10-b44242e2001c,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
3d53bffe-42ff-44a7-9180-b8427b5613d7,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
3e48c1ce-4e48-46be-810f-10a71716013a,"2020-06-21, 08:12:57 PM",configLambdaExecution,BatchGetResourceConfig,,,,us-east-1,,config.amazonaws.com
3f77360d-3977-4232-a98f-77978e410eac,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
40b1a3df-6293-49de-b62c-9a57d7cc08b2,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
44d91b96-d88a-47cf-beed-44678767e88d,"2020-06-21, 08:12:57 PM",configLambdaExecution,SelectResourceConfig,,,,us-east-1,,config.amazonaws.com
485ac2f0-2224-439d-ac24-2ce3da9f45db,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
591ce0d7-7571-41d1-93d6-6b2fd149f2b1,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
6671e28d-e42b-4752-bd0c-3fbefca2c66f,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
6af6b4ee-de72-42ff-8c98-a46665efee1d,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
6ce5e2f8-409f-441c-ac1b-8d775da2cccf,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
7bde15aa-eed4-4446-8d45-4d02cf15e8f6,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
7ed1611d-3054-4639-8182-da2393524b92,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
83c9d016-5032-4b47-89af-d734047ee68b,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
98a4b73d-a79d-454a-9d3c-5d7ff1d66e4f,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
aad64ecf-bec5-4041-8a43-8f4f7c75a2ca,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
bbec52cb-c4d1-4b84-9bc2-31ee37b7a10f,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
d0ffe7c9-b83e-4217-9389-8031e1b88d28,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
ddc72317-3768-4c89-aa75-f655ff2a6145,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
ec22f9d1-f940-42c9-8e0e-e9f8250d011c,"2020-06-21, 08:12:57 PM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
f96dfe42-5c8c-4f05-ab64-c4e6186b5382,"2020-06-21, 07:49:14 PM",devops,TerminateInstances,EC2 Instance,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-006045ca1d30de3b3""}]",,us-east-1,,49.207.204.98
